#lambda/T	 mass/T		 s/T^3 		 eta/s(R2)	 eta/s (full)
0.015625	0.069812	0.438252	38271.661950	148500.359662	
0.031250	0.097379	0.437883	9975.298775	37355.350562	
0.062500	0.135137	0.437192	2642.215407	9498.128731	
0.125000	0.186244	0.435926	713.920508	2448.005627	
0.250000	0.254363	0.433681	197.437692	640.631641	
0.500000	0.343322	0.429856	55.993219	170.366835	
1.000000	0.456746	0.423654	16.262552	45.920208	
2.000000	0.597539	0.414152	4.798012	12.411321	
4.000000	0.767879	0.400428	1.410948	3.283285	
8.000000	0.971170	0.381558	0.393158	0.799599	
