#lambda/T	 mass/T		 s/T^3 		 eta/s(R2)	 eta/s (full)
22.627417	0.911967	0.467435	0.244398	0.318708	
24.251465	0.914968	0.466944	0.239081	0.311534	
25.992077	0.917811	0.466479	0.234176	0.304947	
27.857618	0.920501	0.466039	0.229650	0.298907	
29.857056	0.923046	0.465622	0.225469	0.293339	
32.000000	0.925450	0.465229	0.221604	0.288220	
34.296751	0.927720	0.464857	0.217990	0.283460	
36.758347	0.929862	0.464505	0.214677	0.279082	
39.396621	0.931882	0.464174	0.211618	0.275046	
42.224253	0.933785	0.463862	0.208825	0.271329	
45.254834	0.935578	0.463568	0.206249	0.267860	
48.502930	0.937266	0.463290	0.203856	0.264634	
51.984153	0.938854	0.463030	0.201640	0.261654	
55.715236	0.940347	0.462784	0.199566	0.258873	
59.714111	0.941751	0.462554	0.197638	0.256294	
64.000000	0.943069	0.462337	0.195852	0.253926	
68.593502	0.944308	0.462134	0.194176	0.251689	
73.516695	0.945470	0.461943	0.192620	0.249617	
78.793242	0.946561	0.461763	0.191176	0.247708	
84.448506	0.947585	0.461595	0.189828	0.245920	
90.509668	0.948544	0.461437	0.188574	0.244254	
97.005860	0.949444	0.461289	0.187406	0.242701	
103.968307	0.950287	0.461150	0.186320	0.241261	
111.430472	0.951077	0.461021	0.185307	0.239923	
119.428223	0.951817	0.460899	0.184362	0.238675	
128.000000	0.952509	0.460785	0.183479	0.237501	
137.187003	0.953158	0.460678	0.182658	0.236426	
147.033389	0.953765	0.460578	0.181891	0.235410	
157.586485	0.954333	0.460485	0.181179	0.234462	
168.897013	0.954865	0.460397	0.180514	0.233585	
181.019336	0.955362	0.460315	0.179892	0.232762	
194.011721	0.955827	0.460239	0.179312	0.231998	
207.936613	0.956262	0.460167	0.178772	0.231288	
222.860944	0.956669	0.460100	0.178267	0.230623	
238.856446	0.957049	0.460037	0.177797	0.230009	
256.000000	0.957404	0.459979	0.177357	0.229424	
274.374006	0.957737	0.459924	0.176946	0.228876	
294.066779	0.958047	0.459873	0.176565	0.228378	
315.172970	0.958337	0.459825	0.176208	0.227908	
337.794025	0.958608	0.459781	0.175875	0.227469	
362.038672	0.958861	0.459739	0.175563	0.227059	
388.023441	0.959098	0.459700	0.175273	0.226678	
415.873227	0.959319	0.459664	0.175001	0.226317	
445.721888	0.959525	0.459630	0.174748	0.225986	
477.712892	0.959718	0.459598	0.174513	0.225682	
512.000000	0.959898	0.459568	0.174292	0.225390	
548.748013	0.960066	0.459540	0.174086	0.225118	
588.133558	0.960223	0.459515	0.173896	0.224871	
630.345940	0.960370	0.459490	0.173718	0.224639	
675.588050	0.960507	0.459468	0.173549	0.224410	
724.077344	0.960634	0.459447	0.173394	0.224207	
776.046882	0.960754	0.459427	0.173248	0.224009	
831.746454	0.960865	0.459409	0.173114	0.223835	
891.443777	0.960969	0.459392	0.172989	0.223674	
955.425783	0.961066	0.459376	0.172871	0.223516	
1024.000000	0.961157	0.459361	0.172761	0.223369	
1097.496026	0.961241	0.459347	0.172659	0.223239	
1176.267116	0.961320	0.459334	0.172561	0.223105	
1260.691879	0.961394	0.459322	0.172473	0.222991	
1351.176101	0.961463	0.459310	0.172390	0.222882	
1448.154688	0.961527	0.459300	0.172313	0.222781	
1552.093764	0.961587	0.459290	0.172240	0.222683	
1663.492908	0.961643	0.459281	0.172173	0.222598	
1782.887554	0.961695	0.459272	0.172109	0.222514	
1910.851567	0.961744	0.459264	0.172049	0.222432	
2048.000000	0.961789	0.459256	0.171995	0.222360	
2194.992051	0.961832	0.459249	0.171942	0.222289	
2352.534231	0.961871	0.459243	0.171895	0.222228	
2521.383759	0.961908	0.459237	0.171851	0.222173	
2702.352201	0.961943	0.459231	0.171810	0.222121	
2896.309376	0.961975	0.459226	0.171771	0.222069	
3104.187528	0.962005	0.459221	0.171733	0.222015	
3326.985815	0.962033	0.459216	0.171701	0.221974	
3565.775107	0.962059	0.459212	0.171670	0.221936	
3821.703133	0.962083	0.459208	0.171638	0.221887	
4096.000000	0.962106	0.459204	0.171612	0.221855	
4389.984103	0.962127	0.459201	0.171587	0.221826	
4705.068462	0.962147	0.459197	0.171562	0.221790	
5042.767517	0.962166	0.459194	0.171540	0.221761	
5404.704403	0.962183	0.459192	0.171520	0.221738	
5792.618751	0.962199	0.459189	0.171499	0.221704	
6208.375056	0.962214	0.459186	0.171482	0.221690	
6653.971631	0.962228	0.459184	0.171464	0.221662	
7131.550215	0.962241	0.459182	0.171449	0.221643	
7643.406267	0.962253	0.459180	0.171434	0.221626	
8192.000000	0.962265	0.459178	0.171419	0.221603	
8779.968205	0.962275	0.459176	0.171406	0.221584	
9410.136924	0.962285	0.459175	0.171396	0.221576	
10085.535034	0.962295	0.459173	0.171383	0.221556	
10809.408805	0.962303	0.459172	0.171372	0.221539	
11585.237503	0.962311	0.459170	0.171364	0.221527	
12416.750113	0.962319	0.459169	0.171356	0.221522	
13307.943262	0.962326	0.459168	0.171346	0.221506	
14263.100429	0.962332	0.459167	0.171339	0.221499	
15286.812533	0.962339	0.459166	0.171331	0.221486	
16384.000000	0.962344	0.459165	0.171323	0.221475	
17559.936410	0.962350	0.459164	0.171317	0.221467	
18820.273848	0.962355	0.459163	0.171313	0.221469	
20171.070068	0.962359	0.459163	0.171307	0.221456	
21618.817610	0.962363	0.459162	0.171300	0.221445	
23170.475006	0.962367	0.459161	0.171295	0.221433	
24833.500226	0.962371	0.459161	0.171291	0.221436	
26615.886524	0.962375	0.459160	0.171288	0.221434	
